App,Rating,Size,Installs,Category
DV 2018 Winners Guide,0.95,0.005995509618317557,9.99000000999e-07,C
AP World History: Practice Tests and Flashcards,0.95,0.05391958316456899,4.999000004999e-06,C
R File Manager,0.95,0.06692068825850198,4.9000000049000004e-08,C
Day R Premium,0.95,0.5699634468929858,9.999900009999899e-05,C
Amino: Communities and Chats,0.95,0.6199676972542666,0.009999999009999998,A
Emmabodafestivalen,0.95,0.28993964486981394,9.99000000999e-07,C
Fr Lupupa Sermons,0.95,0.20993284429176481,9.9000000099e-08,C
Fantasy theme dark bw black building,0.95,0.018916607911672493,4.999000004999e-06,C
Arab Halls - For Wedding & Events,0.95,0.06292034822959952,9.99000000999e-07,C
Shopping List S PRO,0.95,0.026917287969477406,9.9000000099e-08,C
TeamWard – live help for LoL,0.95,0.026917287969477406,9.999900009999899e-05,C
FE Connect,0.95,0.04491881809953846,4.999000004999e-06,C
Vlogger Go Viral - Tuber Game,0.95,0.6799727976878035,0.009999999009999998,A
QR Code Pro,0.95,0.14992774385822796,9.999900009999899e-05,C
Bar-B-Q Recipes,0.95,0.034917968027282316,4.999000004999e-06,C
ClanPlay: Community and Tools for Gamers,0.95,0.2699379447253017,0.000999999000999999,C
SoloLearn: Learn to Code for Free,0.95,0.0759214533235325,0.000999999000999999,C
"K-Spapp, the K-Space app",0.95,0.03591805303450794,9.99000000999e-07,C
Ek Maratha,0.95,0.03691813804173355,9.999000009999e-06,C
Anna.K Tarot,0.95,0.22993454443627712,9.9000000099e-08,C
Puzzles Volvo FH 16 Trucks,0.95,0.08192195336603611,9.99000000999e-07,C
K.MOJI,0.95,0.08892255841746549,4.99000000499e-07,C
Calcy IV,0.95,0.1399268937859718,0.000999999000999999,C
go41cx,0.95,0.009915842846641966,9.99000000999e-07,C
Cy-Reader,0.95,0.14992774385822796,9.9000000099e-08,C
Park Limousine: Realistic Limo Parking Simulator,0.95,0.2499362445807894,9.99000000999e-07,C
Chess of Blades (BL/Yaoi Game) (No VA),0.95,0.22993454443627712,9.000000009000001e-09,C
Cp Calculator for Evolution:GO,0.95,0.02491711795502618,4.99000000499e-07,C
Pino chess,0.95,0.2499362445807894,9.99000000999e-07,C
Human Dx,0.95,0.15992859393048411,4.99000000499e-07,C
ReadEra – free ebook reader,0.95,0.20993284429176481,0.000999999000999999,C
Aw Restaurant,0.95,0.42995154588139994,9.9000000099e-08,C
Drag'n'Boom,0.95,0.5399608966762175,0.000999999000999999,C
The Daily BJ,0.95,0.23993539450853324,4.99000000499e-07,C
Magana Jari ce Littafi Na Uku : Part 3 of 3,0.95,0.5499617467484736,4.999000004999e-06,C
WebComics,0.95,0.06392043323682513,0.000999999000999999,C
Undertale AU Amino,0.95,0.6299685473265227,4.9999000049999e-05,C
Dark Infusion Substratum Theme for Android N & O,0.95,0.5899651470374981,9.99000000999e-07,C
Dan the Man: Action Platformer,0.95,0.7299770480490841,0.009999999009999998,A
Du Chinese – Mandarin Lessons,0.95,0.09192281343914233,9.999900009999899e-05,C
KPOP Amino for K-Pop Entertainment,0.95,0.6299685473265227,9.999900009999899e-05,C
Chemin (fr),0.95,0.006105518969112374,9.99000000999e-07,C
BTS V LINE Launcher theme,0.95,0.03591805303450794,9.999900009999899e-05,C
dt Pro,0.95,0.04491881809953846,9.99000000999e-07,C
The T Factor,0.95,0.1299260437137157,9.99000000999e-07,C
dk,0.95,0.014916267882770036,9.000000009000001e-09,C
AJ Player,0.95,0.016916437897221262,9.9000000099e-08,C
"No. Color - Color by Number, Number Coloring",0.95,0.0689208582729532,0.009999999009999998,C
Stop Smoking - EasyQuit free,0.95,0.03991839306341039,0.000499999000499999,C
Dr. B.R.Ambedkar,0.95,0.05191941315011776,9.999900009999899e-05,C
"Yoriza Pension - travel, lodging, pension, camping, caravan, pool villas accommodation discount",0.95,0.859988098988414,0.000999999000999999,C
Space Z 🌏 🚀Icon Pack Theme,0.95,0.6799727976878035,9.99000000999e-07,C
Baba Yaad Hai?(BK's),0.95,0.1299260437137157,9.999000009999e-06,C
Video Downloader - for Instagram Repost App,0.95,0.045918903106764074,0.009999999009999998,C
Abs Workout - Burn Belly Fat with No Equipment,0.95,0.09992349349694725,0.009999999009999998,C
"Abs, Core & Back Workout Challenge",0.95,0.32994304515883854,9.999900009999899e-05,C
7 minute abs workout - Daily Ab Workout,0.95,0.22993454443627712,9.999900009999899e-05,C
30 Day AB Challenge - Lumowell,0.95,0.39994899566463155,9.999000009999e-06,C
Fuzzy Seasons: Animal Forest,0.95,0.6299685473265227,9.999900009999899e-05,C
Abs workout - 21 Day Fitness Challenge,0.95,0.14992774385822796,0.000999999000999999,C
Faceoff DP Battle App,0.95,0.06692068825850198,9.99000000999e-07,C
PewDiePie's Tuber Simulator,0.95,0.9599965997109754,0.009999999009999998,A
DK Murali,0.95,0.07092102828740443,4.99000000499e-07,C
Live Tennis Rankings / LTR,0.95,0.04691898811398969,9.999000009999e-06,C
SarashpazPapion (Cooking with Chef Bowls),0.95,0.1299260437137157,4.9999000049999e-05,C
Pocket AC,0.95,0.043918733092312846,9.99000000999e-07,C
The 5th Stand,0.95,0.16992944400274027,9.999900009999899e-05,C
Rоhi.af,0.95,0.4599540960981684,9.99000000999e-07,C
Pixyfy: coloring by number coloring book,0.95,0.1299260437137157,0.000499999000499999,C
Sleep Sounds,0.95,0.2799387947975578,0.000999999000999999,C
Should I Answer?,0.95,0.08792247341023987,0.000999999000999999,C
Home Workout - No Equipment,0.95,0.14992774385822796,0.009999999009999998,C
Home Workout for Men - Bodybuilding,0.95,0.14992774385822796,0.000999999000999999,C
Pedometer - Step Counter Free & Calorie Burner,0.95,0.0689208582729532,0.000999999000999999,C
Sportractive GPS Running Cycling Distance Tracker,0.95,0.07492136831630689,0.000999999000999999,C
Lose Weight in 30 Days,0.95,0.10992434356920339,0.009999999009999998,C
Period Tracker Clue: Period and Ovulation Tracker,0.95,0.1999319942195087,0.009999999009999998,C
Prom MakeUp Tutorial,0.95,0.11992519364145952,9.999000009999e-06,C
Citizens Bank - CB Mobile,0.95,0.10992434356920339,9.99000000999e-07,C
IRS W-9 form,0.95,0.2699379447253017,9.999000009999e-06,C
Kristian Hla Bu,0.95,0.2699379447253017,9.999000009999e-06,C
DS-Students,0.95,0.08392213338133742,9.9000000099e-08,C
BK murli today (Mobile Murli) - Gyan,0.95,0.04491881809953846,4.999000004999e-06,C
DG Fitness,0.95,0.1399268937859718,9.9000000099e-08,C
NFP 2018,0.95,0.15992859393048411,4.99000000499e-07,C
Calculator with Percent (Free),0.95,0.07392128330908128,0.000999999000999999,C
"Even - organize your money, get paid early",0.95,0.20993284429176481,9.999900009999899e-05,C
FK Crvena Zvezda Izzy,0.95,0.14992774385822796,4.9999000049999e-05,C
"Viva Decora - Decoration, Photos, Architecture, House",0.95,0.07492136831630689,9.999900009999899e-05,C
Koran Read &MP3 30 Juz Offline,0.95,0.6699719476155473,0.000999999000999999,C
Gainesville Florida Police Department,0.95,0.14992774385822796,4.99000000499e-07,C
Prana Breath: Calm & Meditate,0.95,0.08392213338133742,0.000999999000999999,C
BTS V Kim Taehyung Wallpapers Kpop HD New,0.95,0.0339178830200567,4.999000004999e-06,C
Quran for All (Al-Huda Int.),0.95,0.05291949815734338,9.999900009999899e-05,C
FreePrints – Free Photos Delivered,0.95,0.3699464454478631,0.000999999000999999,C
BK Murli Offline April 2017,0.95,0.02391703294780056,4.999000004999e-06,C
El Falı,0.95,0.15992859393048411,0.000999999000999999,C
Al Quran Indonesia,0.95,0.15992859393048411,0.009999999009999998,C
Al Quran (Tafsir & by Word),0.95,0.1399268937859718,0.000499999000499999,C
"Barca News - FC Barcelona, World Foot & Transfers",0.95,0.06392043323682513,9.999000009999e-06,C
X Launcher Pro - IOS Style Theme & Control Center,0.95,0.08592230339578864,9.999000009999e-06,C
Harley Quinn wallpapers HD,0.95,0.05992009320792267,9.999000009999e-06,C
Puppy Shooting an AK-47: Platformer Zombie Game,0.95,0.8899906492051824,9.99000000999e-07,C
Pixxy KWGT,0.95,0.7799812984103649,9.99000000999e-07,C
FD Calculator | Term Deposit | Fixed Deposit,0.95,0.026917287969477406,9.99000000999e-07,C
Bitcoin & Cryptocurrency - Bx,0.95,0.03691813804173355,9.99000000999e-07,C
Sermon on Proverbs CH Spurgeon,0.95,0.03091762799837986,9.999000009999e-06,C
AJ Gray Icon Pack,0.95,0.3499447453033508,4.9000000049000004e-08,C
AJ Styles HD Wallpapers,0.95,0.2499362445807894,4.999000004999e-06,C
Fernanfloo,0.95,0.4899566463149368,0.009999999009999998,A
The Pursuit of God,0.95,0.01591635288999565,9.99000000999e-07,C
POLARIS 2MFG,0.95,0.28993964486981394,9.999000009999e-06,C
Eternium,0.95,0.8899906492051824,0.009999999009999998,A
Weather Live Pro,0.95,0.10992434356920339,9.999900009999899e-05,C
VitusVet: Pet Health Care App,0.95,0.11992519364145952,9.999900009999899e-05,C
C Functions,0.95,0.014916267882770036,9.99000000999e-07,C
Unicorn Pokez - Color By Number,0.95,0.11992519364145952,4.9999000049999e-05,C
Firefighters First CU,0.95,0.11992519364145952,4.999000004999e-06,C
Anime et Manga Amino en Français,0.95,0.6299685473265227,4.9999000049999e-05,C
Elif Ba - Learn The Holy Quran,0.95,0.37994729552011924,4.9999000049999e-05,C
Rainbow - Journal & Activities,0.95,0.1999319942195087,9.999900009999899e-05,C
Pregnancy Week By Week,0.95,0.10992434356920339,0.000999999000999999,C
BG Products,0.95,0.04491881809953846,4.99000000499e-07,C
EF Coach,0.95,0.1399268937859718,4.99000000499e-07,C
Live Girls Talk - Free Video Chat,0.95,0.04691898811398969,4.999000004999e-06,C
Ovia Pregnancy Tracker & Baby Countdown Calendar,0.95,0.09792332348249601,0.000999999000999999,C
FREE VIDEO CHAT - LIVE VIDEO AND TEXT CHAT,0.95,0.04491881809953846,9.99000000999e-07,C
"Cash, Inc. Money Clicker Game & Business Adventure",0.95,0.8499872489161578,0.009999999009999998,A
GoodRx Drug Prices and Coupons,0.95,0.10992434356920339,0.000999999000999999,C
How do I take care of my child?,0.95,0.06792077326572758,9.999900009999899e-05,C
BG+Phone Backup,0.95,0.025917202962251792,9.99000000999e-07,C
Live Weather Pro,0.95,0.16992944400274027,9.999000009999e-06,C
Live Chat - Free Video Chat Rooms,0.95,0.048919158128440915,4.99000000499e-07,C
Learn alif ba ta,0.95,0.3499447453033508,9.999000009999e-06,C
TN Patta /Chitta /EC New,0.95,0.029917542991154247,9.9000000099e-08,C
Pregnancy Calculator and Tracker app,0.95,0.6099668471820104,0.000999999000999999,C
Ovia Fertility Tracker & Ovulation Calculator,0.95,0.1299260437137157,0.000999999000999999,C
CS Interview Questions (TechQ),0.95,0.06692068825850198,4.999000004999e-06,C
Aegis BT,0.95,0.04491881809953846,4.99000000499e-07,C
Best Browser BD social networking,0.95,0.20993284429176481,9.000000009000001e-09,C
CompTIA Exam Training,0.95,0.16992944400274027,4.9999000049999e-05,C
Equestria Amino for MLP,0.95,0.6299685473265227,4.9999000049999e-05,C
C BOOK-C PROGRAMS,0.95,0.02091677792612372,9.999000009999e-06,C
Radiological Anatomy For FRCR1,0.95,0.4399523959536561,9.9000000099e-08,C
Mobilight-BM,0.95,0.0619202632223739,4.99000000499e-07,C
"DU Recorder – Screen Recorder, Video Editor, Live",0.95,0.0969232384752704,0.04999999905,C
Girls Live Chat - Free Text & Video Chat,0.95,0.048919158128440915,9.999000009999e-06,C
Be Stronger,0.95,0.5299600466039613,9.99000000999e-07,C
The first year of a baby's life,0.95,0.09092272843191672,9.999900009999899e-05,C
CA Speakers Free,0.95,0.028917457983928634,4.999000004999e-06,C
Find a Way: Addictive Puzzle,0.95,0.1399268937859718,0.000499999000499999,C
BT Find Address for Bluetooth,0.95,0.025917202962251792,4.999000004999e-06,C
BD Briight: Your Diabetes Personal Assistant,0.95,0.3699464454478631,4.999000004999e-06,C
"Town of Princeton, BC",0.95,0.30994134501432624,9.9000000099e-08,C
DU CS Lectures - Learn to Code for Free,0.95,0.07792162333798373,9.9000000099e-08,C
BH Challenge - Museum of the Jewish People,0.95,0.2799387947975578,9.99000000999e-07,C
English Grammar Test,0.95,0.05091932814289215,0.000499999000499999,C
FiSwitch,0.95,0.019916692918898107,9.999000009999e-06,C
C Prowess,0.95,0.03291779801283109,4.999000004999e-06,C
Classical music for baby,0.95,0.37994729552011924,9.999900009999899e-05,C
Ninja FN Button,0.95,0.11992519364145952,9.99000000999e-07,C
Online Girls Chat,0.95,0.034917968027282316,4.9999000049999e-05,C
Kernel Manager for Franco Kernel ✨,0.95,0.09992349349694725,9.999900009999899e-05,C
CW Beacon for Ham Radio,0.95,0.005075431411669992,9.9000000099e-08,C
INTERACTIVE CALCULUS FOR MATHS AND PHYSICS,0.95,0.043918733092312846,9.99000000999e-07,C
Nature Sounds,0.95,0.23993539450853324,0.000999999000999999,C
File Manager by Xiaomi: release file storage space,0.95,0.14992774385822796,0.009999999009999998,C
Neon Glow C - Icon Pack,0.95,0.7399778981213403,9.999000009999e-06,C
أحداث وحقائق | خبر عاجل في اخبار العالم,0.95,0.1399268937859718,4.999000004999e-06,C
sustainability@BU,0.95,0.10992434356920339,9.99000000999e-07,C
AY Sing,0.95,0.09992349349694725,4.999000004999e-06,C
EB-Link,0.95,0.10992434356920339,9.9000000099e-08,C
2 Amateur ham radio CW Morse code practice keys TX,0.95,0.034917968027282316,9.9000000099e-08,C
Morse Machine for Ham Radio,0.95,0.09592315346804478,4.999000004999e-06,C
Tiny Scanner Pro: PDF Doc Scan,0.95,0.3899481455923754,9.999900009999899e-05,C
BH Patrole,0.95,0.02491711795502618,4.99000000499e-07,C
Cardi B Wallpaper,0.95,0.03691813804173355,4.9999000049999e-05,C
Hospitalist Handbook,0.95,0.1799302940749964,9.99000000999e-07,C
Wordscapes,0.95,0.8699889490606701,0.009999999009999998,A
BD Fishpedia,0.95,0.06492051824405075,9.99000000999e-07,C
BD Attendance,0.95,0.1399268937859718,9.99000000999e-07,C
BGKontakti Vienna BG Kontakti,0.95,0.05892000820069706,9.99000000999e-07,C
Job Search by ZipRecruiter,0.95,0.2499362445807894,0.000999999000999999,C
Catalyst AZ,0.95,0.08392213338133742,4.99000000499e-07,C
Revita.bg,0.95,0.03991839306341039,9.000000009000001e-09,C
GPS Speedometer and Odometer,0.95,0.03291779801283109,0.000999999000999999,C
Az Video Status,0.95,0.05992009320792267,9.9000000099e-08,C
Weather forecast,0.95,0.09992349349694725,0.000999999000999999,C
Daniel Tiger for Parents,0.925,0.2799387947975578,9.999900009999899e-05,C
Color by Number – New Coloring Book,0.925,0.23993539450853324,0.0049999990049999984,C
DRAGON QUEST V,0.925,0.16992944400274027,9.999000009999e-06,C
Brightest Flashlight Free ®,0.925,0.037918223048959164,0.04999999905,C
DreamTrips,0.925,0.21993369436402097,0.000499999000499999,C
White Sound Pro,0.925,0.7299770480490841,0.000499999000499999,C
X Launcher Prime: With OS Style Theme & No Ads,0.925,0.034917968027282316,9.99000000999e-07,C
PIP Camera - PIP Collage Maker,0.925,0.10992434356920339,9.999000009999e-06,C
Couch to 5K by RunDouble,0.925,0.060920178215148287,0.000999999000999999,C
B & W Filter for Photo Editor Pro,0.925,0.0759214533235325,4.999000004999e-06,C
Anime X Wallpaper,0.925,0.031917713005605475,0.000999999000999999,C
EGW Writings 2,0.925,0.15992859393048411,9.999900009999899e-05,C
EGW Writings,0.925,0.03091762799837986,0.000999999000999999,C
Bible with EGW Comments,0.925,0.11992519364145952,9.999900009999899e-05,C
X Launcher: With OS11 Style Theme & Control Center,0.925,0.043918733092312846,9.999900009999899e-05,C
CL-App,0.925,0.05191941315011776,9.9000000099e-08,C
"X Launcher Pro: PhoneX Theme, OS11 Control Center",0.925,0.034917968027282316,4.999000004999e-06,C
Candy Pop Story,0.925,0.22993454443627712,0.000999999000999999,C
Honkai Impact 3rd,0.925,0.8199846986993894,0.000999999000999999,C
iSwipe Phone X,0.925,0.06292034822959952,0.000999999000999999,C
Woody Puzzle,0.925,0.28993964486981394,0.000999999000999999,C
NEW Theme for Phone X,0.925,0.03691813804173355,0.000499999000499999,C
Harris J Lyrics,0.925,0.07092102828740443,9.99000000999e-07,C
weather - weather forecast,0.925,0.0969232384752704,0.000999999000999999,C
Darkness Rises,0.925,0.859988098988414,0.0049999990049999984,A
Ez Screen Recorder (no ad),0.925,0.1399268937859718,9.999900009999899e-05,C
Best Applock - Locker & No Ads,0.925,0.0689208582729532,9.999900009999899e-05,C
Lionel Messi Wallpapers,0.925,0.1799302940749964,9.999900009999899e-05,C
Röhrich Werner Soundboard,0.925,0.3199421950865824,0.000499999000499999,C
To Do List,0.925,0.034917968027282316,0.0049999990049999984,C
GollerCepte 1903,0.925,0.2999404949420701,0.000499999000499999,C
Calorie Counter - EasyFit free,0.925,0.10992434356920339,0.000999999000999999,C
Abs Training-Burn belly fat,0.925,0.0689208582729532,9.999900009999899e-05,C
Bingo by IGG: Top Bingo+Slots!,0.925,0.1999319942195087,0.0049999990049999984,C
Sygic Car Navigation,0.925,0.47995579624268064,0.0049999990049999984,A
SDA Sabbath School Quarterly,0.925,0.06392043323682513,0.000499999000499999,C
CritDice - Dice Roller,0.925,0.05291949815734338,4.9999000049999e-05,C
Day Night Live Wallpaper (All),0.925,0.1799302940749964,4.9999000049999e-05,C
The Guardian,0.925,0.21993369436402097,0.0049999990049999984,C
"Video Editor,Crop Video,Movie Video,Music,Effects",0.925,0.4399523959536561,0.000999999000999999,C
Ae Allah na Dai (Rasa),0.925,0.09092272843191672,9.999000009999e-06,C
Cooking Madness - A Chef's Restaurant Games,0.925,0.4899566463149368,0.009999999009999998,A
GANMA! - All original stories free of charge for all original comics,0.925,0.2699379447253017,0.000999999000999999,C
"Breaking News, Local news, Attacks and Alerts Free",0.925,0.06292034822959952,0.000499999000499999,C
"Topbuzz: Breaking News, Videos & Funny GIFs",0.925,0.2499362445807894,0.009999999009999998,C
"Memory Helper - To do list, Notepad, Notes, Memo",0.925,0.03991839306341039,0.000499999000499999,C
Learn Top 300 English Words,0.925,0.0339178830200567,0.000999999000999999,C
that's lit,0.925,0.3899481455923754,9.999900009999899e-05,C
Profile pictures for WhatsApp,0.925,0.09392298345359355,0.000499999000499999,C
The Holy Rosary,0.925,0.14992774385822796,0.000999999000999999,C
Where is my Train : Indian Railway & PNR Status,0.925,0.09792332348249601,0.009999999009999998,C
Narcos: Cartel Wars,0.925,0.5199591965317052,0.0049999990049999984,A
PLANK!,0.925,0.37994729552011924,0.000499999000499999,C
Z Champions,0.925,0.5899651470374981,0.000999999000999999,C
B R Telco FCU Mobile Banking,0.925,0.1299260437137157,9.999000009999e-06,C
Simple Habit Meditation,0.925,0.1999319942195087,0.000499999000499999,C
Offline Maps & Navigation,0.925,0.32994304515883854,0.0049999990049999984,A
Ultimate Ab & Core Workouts,0.925,0.11992519364145952,0.000999999000999999,C
Angry Birds Match,0.925,0.9099923493496948,0.0049999990049999984,A
Ey Sey Storytime រឿងនិទានតាឥសី,0.925,0.4399523959536561,9.999000009999e-06,C
Ab Workouts - Ab Generator,0.925,0.037918223048959164,9.99000000999e-07,C
Latest DP and Status Pro 2018,0.925,0.05691983818624583,9.99000000999e-07,C
Instant DP Downloader for Instagram,0.925,0.040918468069785933,4.999000004999e-06,C
EI国际,0.925,0.05191941315011776,9.99000000999e-07,C
DP and Status Images | All Latest Status 2018,0.925,0.037918223048959164,9.999000009999e-06,C
Dragon Ball Wallpaper - Ringtones,0.925,0.0829220483741118,9.999000009999e-06,C
Trucker Path – Truck Stops & Weigh Stations,0.925,0.4899566463149368,0.000999999000999999,C
AC Troubleshooter,0.925,0.04191856307786162,9.999000009999e-06,C
CALCU™ Stylish Calculator Free,0.925,0.10992434356920339,0.0049999990049999984,C
Toilet Ek Prem Katha Songs Lyrics in Hindi,0.925,0.019916692918898107,9.99000000999e-07,C
C Offline Tutorial,0.925,0.04191856307786162,9.99000000999e-07,C
Step Counter - Pedometer Free & Calorie Counter,0.925,0.06992094328017881,0.009999999009999998,C
Mozart Baby Sleep,0.925,0.9799982998554877,4.9999000049999e-05,C
Holl & Co Barbers,0.925,0.05992009320792267,4.99000000499e-07,C
UNICORN - Color By Number & Pixel Art Coloring,0.925,0.23993539450853324,0.000499999000499999,C
Walk Freely (Ec Shlire),0.925,0.022916947940574948,9.99000000999e-07,C
All Info about Cg,0.925,0.040918468069785933,9.99000000999e-07,C
CG Freelancer,0.925,0.022916947940574948,9.99000000999e-07,C
Fantastic Chefs: Match 'n Cook,0.925,0.9099923493496948,0.000499999000499999,C
I Creative Idea,0.925,0.04191856307786162,9.999000009999e-06,C
Them Bombs: co-op board game play with 2-4 friends,0.925,0.5199591965317052,9.999900009999899e-05,C
We Bare Bears Match3 Repairs,0.925,0.9799982998554877,0.000999999000999999,C
